               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  80,            0.047798,            0.047546,          0.00023745,             0.58528,             0.19438,             0.23989,             0.13188,            0.075369,             0.10262,          0.00094675,            0.002179,            0.002179,            0.002179
                  81,            0.047704,            0.047172,          0.00023463,             0.58691,             0.19405,             0.23958,             0.13192,            0.075418,             0.10302,           0.0009501,             0.00208,             0.00208,             0.00208
                  82,            0.047463,            0.046782,          0.00023177,             0.58702,             0.19324,             0.23942,             0.13182,             0.07546,             0.10344,          0.00095423,            0.001981,            0.001981,            0.001981
                  83,            0.047366,             0.04642,          0.00023541,             0.59008,             0.19321,             0.23983,              0.1316,            0.075502,             0.10391,          0.00095852,            0.001882,            0.001882,            0.001882
                  84,            0.047169,            0.046072,          0.00022808,               0.606,             0.18886,             0.24049,             0.13161,            0.075547,              0.1043,          0.00096105,            0.001783,            0.001783,            0.001783
                  85,            0.047054,            0.045645,           0.0002271,             0.60694,             0.18606,             0.24006,             0.13134,            0.075588,              0.1047,          0.00096129,            0.001684,            0.001684,            0.001684
                  86,            0.046779,             0.04522,          0.00022669,             0.60584,             0.18715,             0.23967,             0.13111,            0.075624,             0.10513,          0.00096274,            0.001585,            0.001585,            0.001585
                  87,            0.046762,            0.044868,            0.000226,             0.60171,             0.18822,             0.23881,             0.13077,            0.075668,             0.10556,          0.00096514,            0.001486,            0.001486,            0.001486
                  88,            0.046419,            0.044471,          0.00022684,             0.60222,             0.18851,             0.23831,              0.1306,            0.075712,             0.10592,          0.00096953,            0.001387,            0.001387,            0.001387
                  89,            0.046398,             0.04406,          0.00021662,             0.60224,             0.18979,              0.2384,             0.13018,            0.075751,             0.10634,          0.00097209,            0.001288,            0.001288,            0.001288
                  90,            0.046151,            0.043663,          0.00022331,             0.58904,             0.19041,             0.23733,              0.1298,              0.0758,             0.10681,          0.00097632,            0.001189,            0.001189,            0.001189
                  91,             0.04601,            0.043191,          0.00021752,             0.58279,             0.19182,             0.23694,              0.1292,            0.075839,             0.10725,           0.0009776,             0.00109,             0.00109,             0.00109
                  92,            0.045918,            0.042757,          0.00021229,             0.57662,             0.19469,             0.23741,             0.12885,            0.075881,             0.10767,          0.00097862,            0.000991,            0.000991,            0.000991
                  93,            0.045641,            0.042341,          0.00021301,             0.56777,             0.19537,             0.23703,             0.12848,            0.075924,              0.1081,          0.00097965,            0.000892,            0.000892,            0.000892
                  94,            0.045509,            0.041935,          0.00021364,              0.5674,             0.19581,             0.23669,             0.12821,            0.075965,             0.10854,          0.00098111,            0.000793,            0.000793,            0.000793
                  95,            0.045308,             0.04149,          0.00021047,             0.58028,             0.19077,             0.23552,             0.12771,            0.076009,             0.10897,          0.00098268,            0.000694,            0.000694,            0.000694
                  96,            0.045125,            0.041117,          0.00020497,             0.58135,             0.19077,             0.23526,             0.12729,            0.076052,             0.10945,          0.00098524,            0.000595,            0.000595,            0.000595
                  97,            0.044934,            0.040678,          0.00020615,             0.58341,             0.18889,             0.23468,             0.12715,            0.076098,             0.10989,          0.00098753,            0.000496,            0.000496,            0.000496
                  98,            0.044875,            0.040256,          0.00020499,             0.59347,              0.1896,              0.2344,             0.12689,            0.076139,             0.11036,          0.00098869,            0.000397,            0.000397,            0.000397
                  99,            0.044649,            0.039912,          0.00020458,             0.59448,              0.1886,             0.23354,             0.12635,            0.076178,             0.11074,          0.00098906,            0.000298,            0.000298,            0.000298
